sensor_key,sensor_description,value,last_shared_date,period(min)
CO@9_4_122,House 9_Floor2_Bathroom_Other_CO2,410.88,2024-06-05 13:52:50,5.01
CO@9_4_123,House 9_Floor2_Bathroom_Other_Occupancy,0.0,2024-06-04 12:45:52,
CO@9_4_124,House 9_Floor2_Bathroom_Other_Window1,1.0,2023-11-29 08:28:02,
CO@9_4_127,House 9_Floor2_Bathroom_Other_Door1,0.0,2023-12-14 11:44:49,
CO@9_4_13,House 9_Floor1_Kitchen_Other_Occupancy,0.0,2024-06-04 15:27:19,
CO@9_4_14,House 9_Floor1_Kitchen_Other_Window1,1.0,2024-03-14 09:40:39,
CO@9_4_140,House 9_Floor2_EnSuite_Other_Temperature,21.82,2024-06-05 13:56:11,4.99
CO@9_4_141,House 9_Floor2_EnSuite_Other_Humidity,42.76,2024-06-05 13:51:20,5.16
CO@9_4_142,House 9_Floor2_EnSuite_Other_CO2,398.72,2024-06-05 13:51:10,5.0
CO@9_4_143,House 9_Floor2_EnSuite_Other_Occupancy,0.0,2024-06-04 15:27:57,
CO@9_4_144,House 9_Floor2_EnSuite_Other_Window1,1.0,2023-12-14 10:16:41,
CO@9_4_147,House 9_Floor2_EnSuite_Other_Door1,1.0,2024-05-01 07:24:37,
CO@9_4_17,House 9_Floor1_Kitchen_Other_Door1,0.0,2024-04-12 06:44:16,
CO@9_4_2,House 9_Floor1_LivingRoom_Other_CO2,413.76,2024-06-05 13:51:11,4.64
CO@9_4_20,House 9_Floor1_Hallway_Other_Temperature,19.580000000000002,2024-06-05 13:52:33,2.99
CO@9_4_27,House 9_Floor1_Hallway_Other_Door1,1.0,2024-06-04 15:27:38,
CO@9_4_3,House 9_Floor1_LivingRoom_Other_Occupancy,0.0,2024-06-04 12:50:42,
CO@9_4_30,House 9_Floor1_DiningRoom_Other_Temperature,21.900000000000002,2024-06-05 13:55:50,5.0
CO@9_4_31,House 9_Floor1_DiningRoom_Other_Humidity,45.36,2024-06-05 13:51:20,5.15
CO@9_4_32,House 9_Floor1_DiningRoom_Other_CO2,355.84000000000003,2024-06-05 13:55:50,4.96
CO@9_4_33,House 9_Floor1_DiningRoom_Other_Occupancy,0.0,2024-06-05 12:09:59,6.34
CO@9_4_37,House 9_Floor1_DiningRoom_Other_Door1,0.0,2024-04-12 11:09:16,
CO@9_4_38,House 9_Floor1_DiningRoom_Other_Door2,,,
CO@9_4_39,House 9_Floor1_DiningRoom_Other_Door3,,,
CO@9_4_4,House 9_Floor1_LivingRoom_Other_Window1,1.0,2023-12-19 07:42:54,
CO@9_4_40,House 9_Floor1_Garage_Other_Temperature,13.06,2024-06-05 13:53:03,4.95
CO@9_4_41,House 9_Floor1_Garage_Other_Humidity,60.32,2024-06-05 13:53:43,5.04
CO@9_4_42,House 9_Floor1_Garage_Other_CO2,443.84000000000003,2024-06-05 13:53:03,4.99
CO@9_4_43,House 9_Floor1_Garage_Other_Occupancy,0.0,2024-06-05 10:56:42,203.66
CO@9_4_47,House 9_Floor1_Garage_Other_Door1,1.0,2024-06-04 12:44:27,
CO@9_4_50,House 9_Floor1_Utility_Other_Temperature,21.28,2024-06-05 13:52:47,5.01
CO@9_4_51,House 9_Floor1_Utility_Other_Humidity,48.480000000000004,2024-06-05 13:52:57,5.17
CO@9_4_52,House 9_Floor1_Utility_Other_CO2,420.8,2024-06-05 13:52:47,5.0
CO@9_4_53,House 9_Floor1_Utility_Other_Occupancy,0.0,2024-06-04 15:27:19,
CO@9_4_57,House 9_Floor1_Utility_Other_Door1,1.0,2024-06-04 15:26:59,
CO@9_4_60,House 9_Floor1_WC_Other_Temperature,21.86,2024-06-05 13:56:23,2.99
CO@9_4_63,House 9_Floor1_WC_Other_Occupancy,0.0,2024-06-04 12:44:54,
CO@9_4_67,House 9_Floor1_WC_Other_Door1,1.0,2024-06-04 12:44:35,
CO@9_4_7,House 9_Floor1_LivingRoom_Other_Door1,1.0,2024-04-16 06:43:06,
CO@9_4_70,House 9_Floor2_Landing_Other_Temperature,20.62,2024-06-05 13:55:06,2.99
CO@9_4_80,House 9_Floor2_Bed1_Other_Temperature,20.580000000000002,2024-06-05 13:56:57,4.99
CO@9_4_81,House 9_Floor2_Bed1_Other_Humidity,45.72,2024-06-05 13:52:06,5.16
CO@9_4_82,House 9_Floor2_Bed1_Other_CO2,320.0,2024-06-05 13:56:57,5.01
CO@9_4_83,House 9_Floor2_Bed1_Other_Occupancy,0.0,2024-06-04 12:45:38,
CO@9_4_84,House 9_Floor2_Bed1_Other_Window1,1.0,2023-11-30 13:46:14,
CO@9_4_87,House 9_Floor2_Bed1_Other_Door1,0.0,2023-11-28 14:50:50,
CO@9_4_90,House 9_Floor2_Bed2_Other_Temperature,20.96,2024-06-05 13:52:32,4.99
CO@9_4_91,House 9_Floor2_Bed2_Other_Humidity,46.96,2024-06-05 13:52:42,5.16
CO@9_4_92,House 9_Floor2_Bed2_Other_CO2,553.92,2024-06-05 13:52:32,5.01
CO@9_4_93,House 9_Floor2_Bed2_Other_Occupancy,0.0,2024-06-05 13:20:56,20.48
CO@9_4_94,House 9_Floor2_Bed2_Other_Window1,1.0,2023-11-29 08:29:06,
CO@9_4_97,House 9_Floor2_Bed2_Other_Door1,0.0,2023-11-28 14:50:52,
CO@9_5_0,House 9_Floor_Global_HeatingControl_HeatDemandPWM,,,
CO@9_5_10,House 9_Floor1_Kitchen_HeatingControl_Setpoint,18.0,2024-06-04 12:06:57,
CO@9_5_11,House 9_Floor1_Kitchen_HeatingControl_Setpoint_Status,20.0,2024-06-04 15:27:09,
CO@9_5_13,House 9_Floor1_Kitchen_HeatingControl_HeatDemandPERC,0.0,2024-06-05 13:56:53,3.0
CO@9_5_14,House 9_Floor1_Kitchen_HeatingControl_HeatDemand_Status,0.0,2024-06-04 15:26:38,
CO@9_5_15,House 9_Floor1_Hallway_HeatingControl_Setpoint,22.0,2024-03-28 13:20:15,
CO@9_5_16,House 9_Floor1_Hallway_HeatingControl_Setpoint_Status,20.0,2024-06-04 15:27:09,
CO@9_5_18,House 9_Floor1_Hallway_HeatingControl_HeatDemandPERC,94.0,2024-06-05 13:53:53,3.0
CO@9_5_19,House 9_Floor1_Hallway_HeatingControl_HeatDemand_Status,87.0,2024-06-05 11:26:56,193.1
CO@9_5_2,House 9_Floor_Global_HeatingControl_HeatDemand_Status,,,
CO@9_5_20,House 9_Floor1_DiningRoom_HeatingControl_Setpoint,18.0,2024-03-28 14:13:13,
CO@9_5_200,House 9_Floor_Global_HeatingControl_CentralSetpoint_Control,20.0,2024-06-04 15:27:09,
CO@9_5_201,House 9_Floor_Global_HeatingControl_CentralSetpoint_Status,20.0,2024-06-04 15:27:09,
CO@9_5_202,House 9_Floor_Global_HeatingControl_CentralOnOff_Control,0.0,2024-06-04 12:05:47,
CO@9_5_21,House 9_Floor1_DiningRoom_HeatingControl_Setpoint_Status,20.0,2024-06-04 15:27:09,
CO@9_5_23,House 9_Floor1_DiningRoom_HeatingControl_HeatDemandPERC,0.0,2024-06-05 13:56:53,3.0
CO@9_5_24,House 9_Floor1_DiningRoom_HeatingControl_HeatDemand_Status,0.0,2024-06-04 15:26:39,
CO@9_5_25,House 9_Floor1_Utility_HeatingControl_Setpoint,,,
CO@9_5_26,House 9_Floor1_Utility_HeatingControl_Setpoint_Status,20.0,2024-06-04 15:27:09,
CO@9_5_28,House 9_Floor1_Utility_HeatingControl_HeatDemandPERC,0.0,2024-06-05 13:53:53,3.0
CO@9_5_29,House 9_Floor1_Utility_HeatingControl_HeatDemand_Status,0.0,2024-06-04 15:26:29,
CO@9_5_3,House 9_Floor_Global_HeatingControl_HotWater_Control,0.0,2024-03-15 10:56:34,
CO@9_5_30,House 9_Floor1_WC_HeatingControl_Setpoint,,,
CO@9_5_31,House 9_Floor1_WC_HeatingControl_Setpoint_Status,20.0,2024-06-04 15:27:09,
CO@9_5_33,House 9_Floor1_WC_HeatingControl_HeatDemandPERC,0.0,2024-06-05 13:53:53,3.0
CO@9_5_34,House 9_Floor1_WC_HeatingControl_HeatDemand_Status,0.0,2024-06-05 12:27:00,
CO@9_5_4,House 9_Floor_Global_HeatingControl_HotWater_Status,0.0,2024-03-15 10:56:34,
CO@9_5_40,House 9_Floor2_Bed1_HeatingControl_Setpoint,18.0,2024-05-31 10:26:13,
CO@9_5_41,House 9_Floor2_Bed1_HeatingControl_Setpoint_Status,18.0,2024-05-31 10:26:14,
CO@9_5_43,House 9_Floor2_Bed1_HeatingControl_HeatDemandPERC,0.0,2024-06-05 13:55:10,3.0
CO@9_5_44,House 9_Floor2_Bed1_HeatingControl_HeatDemand_Status,0.0,2024-05-31 10:26:41,
CO@9_5_45,House 9_Floor2_Bed2_HeatingControl_Setpoint,24.5,2024-05-14 10:15:57,
CO@9_5_46,House 9_Floor2_Bed2_HeatingControl_Setpoint_Status,20.0,2024-06-04 15:27:09,
CO@9_5_48,House 9_Floor2_Bed2_HeatingControl_HeatDemandPERC,0.0,2024-06-05 13:53:51,3.0
CO@9_5_49,House 9_Floor2_Bed2_HeatingControl_HeatDemand_Status,0.0,2024-06-04 15:26:33,
CO@9_5_5,House 9_Floor1_LivingRoom_HeatingControl_Setpoint,18.0,2024-03-28 14:14:05,
CO@9_5_50,House 9_Floor2_Bed3_HeatingControl_Setpoint,17.5,2024-05-14 10:17:38,
CO@9_5_51,House 9_Floor2_Bed3_HeatingControl_Setpoint_Status,20.0,2024-06-04 15:27:09,
CO@9_5_53,House 9_Floor2_Bed3_HeatingControl_HeatDemandPERC,0.0,2024-06-05 13:53:51,3.0
CO@9_5_54,House 9_Floor2_Bed3_HeatingControl_HeatDemand_Status,0.0,2024-06-04 15:26:33,
CO@9_5_55,House 9_Floor2_Bed4_HeatingControl_Setpoint,,,
CO@9_5_56,House 9_Floor2_Bed4_HeatingControl_Setpoint_Status,20.0,2024-06-04 15:27:09,
CO@9_5_58,House 9_Floor2_Bed4_HeatingControl_HeatDemandPERC,0.0,2024-06-05 13:56:51,3.0
CO@9_5_59,House 9_Floor2_Bed4_HeatingControl_HeatDemand_Status,0.0,2024-06-04 15:26:32,
CO@9_5_6,House 9_Floor1_LivingRoom_HeatingControl_Setpoint_Status,20.0,2024-06-04 15:27:09,
CO@9_5_60,House 9_Floor2_Bathroom_HeatingControl_Setpoint,,,
CO@9_5_61,House 9_Floor2_Bathroom_HeatingControl_Setpoint_Status,20.0,2024-06-04 15:27:09,
CO@9_5_62,House 9_Floor2_Bathroom_HeatingControl_HeatDemandPWM,0.0,2024-06-05 13:53:52,3.0
CO@9_5_64,House 9_Floor2_Bathroom_HeatingControl_HeatDemand_Status,0.0,2024-06-04 15:26:23,
CO@9_5_65,House 9_Floor2_Ensuite_HeatingControl_Setpoint,,,
CO@9_5_66,House 9_Floor2_Ensuite_HeatingControl_Setpoint_Status,20.0,2024-06-04 15:27:09,
CO@9_5_67,House 9_Floor2_Ensuite_HeatingControl_HeatDemandPWM,0.0,2024-06-05 13:53:52,3.0
CO@9_5_69,House 9_Floor2_Ensuite_HeatingControl_HeatDemand_Status,0.0,2024-06-04 15:26:23,
CO@9_5_8,House 9_Floor1_LivingRoom_HeatingControl_HeatDemandPERC,0.0,2024-06-05 13:53:53,3.0
CO@9_5_9,House 9_Floor1_LivingRoom_HeatingControl_HeatDemand_Status,0.0,2024-06-04 15:27:16,
CO@10_0_0,House 8_Floor2_Weather_ExternalTemp,12.9,2024-06-05 13:55:00,2.96
CO@10_0_1,House 8_Floor2_Weather_ExternalHumidity,57.6,2024-06-05 13:57:10,2.2
CO@10_0_2,House 8_Floor2_Weather_ExternalRadiation,1173.76,2024-06-05 13:54:30,1.27
CO@10_0_3,House 8_Floor2_Weather_ExternalPrecipitation,0.0,2024-06-05 13:57:00,3.33
CO@10_0_4,House 8_Floor2_Weather_ExternalWindSpeed,3.3000000000000003,2024-06-05 13:55:16,1.53
CO@10_0_5,House 8_Floor2_Weather_ExternalWindDirection,63.0,2024-06-05 13:55:04,0.43
CO@1_0_1,House 1_Floor_Global_Electric_Voltage,245.0,2024-05-26 17:13:38,
